SIZE
Head,Truncus,Hip,LeftCollar,LeftUpArm,LeftLowArm,LeftHand,RightCollar,RightUpArm,RightLowArm,RightHand,LeftUpLeg,LeftLowLeg,LeftFoot,RightUpLeg,RightLowLeg,RightFoot
19.12,49.88,22,16.1,28,26,17.9681,16.1,28,26,17.9681,45.062,42.058,18.1277,45.062,42.058,18.1277

MOTION
Frames: 2650
Frame Time: 0.0166667
head-fle-ext,head-rot,head-lat,truncus-fle-ext,truncus-rot,truncus-lat,lshoulder-fle-ext,lshoulder-med-lat,lshoulder-add-abd,rshoulder-fle-ext,rshoulder-med-lat,rshoulder-add-abd,lelbow-fle-ext,lelbow-add-abd,relbow-fle-ext,relbow-add-abd,lforearm-pro-sup,rforearm-pro-sup,lwrist-fle-ext,lwrist-med-lat,lwrist-uln-rad,rwrist-fle-ext,rwrist-med-lat,rwrist-uln-rad,lhip-fle-ext,lhip-med-lat,lhip-add-abd,rhip-fle-ext,rhip-med-lat,rhip-add-abd,lknee-fle-ext,lknee-med-lat,lknee-add-abd,rknee-fle-ext,rknee-med-lat,rknee-add-abd,lankle-fle-ext,lankle-med-lat,lankle-inv-eve,rankle-fle-ext,rankle-med-lat,rankle-inv-eve,COM-X,COM-Y,COM-Z
2.7296,-4.16992,1.39843,18.56,-2.20856,-1.99794,5.06551,26.9782,-17.1194,5.36817,22.686,-11.8094,11.7471,2.89177,9.822,-0.802943,9.8524,11.5595,-7.83373,12.1161,-4.76648,-9.66753,1.57166,-3.09741,-0.772677,2.81537,-1.35006,4.71904,-7.15558,1.97962,0.501588,3.32299,-1.10207,13.6844,0.409112,-0.192738,-0.502578,-6.16726,0.393514,-5.95749,-5.7418,-4.7618,4.02376,107.478,273.078
3.06922,-3.46443,1.25665,17.6437,-2.86158,-1.35286,5.30705,27.4837,-17.3155,5.3302,23.1479,-11.918,11.886,2.84301,9.7546,-0.727961,9.74681,11.8075,-7.92401,11.7628,-4.70866,-9.90086,1.92618,-3.12671,-0.829409,2.79624,-1.26225,4.87569,-6.84886,1.94449,0.430927,3.32851,-1.132,14.0096,0.119015,-0.130399,-0.510412,-6.17453,0.423699,-6.21094,-5.7904,-4.88109,4.08249,107.5,273.261
3.47026,-2.73763,1.11096,16.6708,-3.53682,-0.718805,5.54694,27.9887,-17.5136,5.25372,23.6202,-11.9917,12.1779,2.79395,9.633,-0.738164,9.6085,12.2574,-7.95186,11.3053,-4.54334,-9.84805,1.66366,-2.91333,-0.863364,2.78369,-1.17913,4.99179,-6.66173,1.88958,0.372697,3.33247,-1.14072,14.2451,-0.120502,-0.061643,-0.523836,-6.17167,0.412288,-6.44698,-5.77804,-4.98633,4.12041,107.519,273.438
3.80831,-2.005,0.987137,15.6882,-4.22788,-0.0223102,5.63554,28.0173,-17.5402,5.10854,23.9301,-11.9796,12.831,2.57985,9.44003,-0.790185,9.90683,12.6297,-8.01676,10.8087,-4.39689,-9.76566,1.73729,-2.75704,-0.897884,2.77641,-1.02199,5.11178,-6.47979,1.76025,0.301499,3.33373,-1.14443,14.4368,-0.34713,-0.00937613,-0.523741,-6.16888,0.399606,-6.63729,-5.77095,-5.07736,4.15382,107.536,273.62
4.22383,-1.24268,0.838112,14.6989,-4.92848,0.674899,5.63554,28.0173,-17.5402,4.96445,24.2401,-11.9659,13.6168,2.33269,9.24777,-0.839702,10.2068,13.0028,-7.96651,10.2677,-4.12037,-9.68147,1.81103,-2.60195,-0.864578,2.77382,-0.869529,5.21124,-6.36397,1.61254,0.300172,3.33184,-1.12618,14.5564,-0.46946,0.036289,-0.521512,-6.16598,0.386644,-6.76853,-5.79248,-5.14798,4.16981,107.553,273.804
4.60574,-0.506487,0.666491,13.6354,-5.59671,1.3771,5.63554,28.0173,-17.5402,4.9413,24.3792,-12.0573,13.9846,2.38757,9.02811,-0.870299,10.0337,13.3413,-8.12066,10.1422,-4.19395,-9.53384,1.94202,-2.43082,-0.863489,2.77581,-0.759412,5.25226,-6.32528,1.50014,0.291807,3.32498,-1.09326,14.5447,-0.509396,0.0267567,-0.512271,-6.16057,0.366208,-6.76975,-5.79833,-5.13124,4.14372,107.574,274.027
4.17648,-0.572465,0.788332,13.4734,-5.53263,1.55686,5.0281,27.864,-17.4664,4.9087,24.4847,-12.1241,14.4163,2.48259,8.82019,-0.923728,9.79423,13.7154,-8.26596,10.0434,-4.2223,-9.38127,1.97914,-2.29841,-0.862417,2.77781,-0.649268,5.27782,-6.31034,1.39255,0.287936,3.31832,-1.05623,14.4205,-0.532085,-0.0489201,-0.486436,-6.15126,0.315924,-6.67178,-5.77326,-5.06548,4.15919,107.575,274.105
3.79166,-0.619806,0.898324,13.3446,-5.46892,1.72201,4.94102,27.3464,-17.1488,4.96475,24.4744,-12.3269,14.2793,2.45574,8.64152,-0.863315,9.90016,14.0199,-8.38297,9.97715,-4.28955,-9.24683,2.0878,-2.16511,-0.869327,2.78612,-0.550513,5.03993,-6.45698,1.25148,0.278931,3.31254,-1.04018,14.0214,-0.406516,-0.0889249,-0.455081,-6.1487,0.294183,-6.54076,-5.73423,-4.98387,4.16004,107.584,274.187
3.54548,-0.657647,0.958782,13.2191,-5.39998,1.81329,4.85248,26.8256,-16.837,4.99166,24.3876,-12.441,14.0481,2.41551,8.50396,-0.847031,10.0493,14.2883,-8.46665,9.9513,-4.33547,-9.13827,2.16589,-2.06525,-0.875648,2.78914,-0.52579,4.67341,-6.6274,1.1613,0.286759,3.30953,-1.02966,13.3506,-0.273541,-0.207843,-0.429608,-6.14618,0.266475,-6.25925,-5.64108,-4.81744,4.11748,107.605,274.262
3.43973,-0.760077,0.950098,13.0211,-5.25585,1.92123,4.87118,26.115,-16.3712,5.01877,24.3008,-12.5551,13.6932,2.23284,8.33265,-0.835088,10.4161,14.5553,-8.49703,9.72714,-4.52595,-9.00792,2.23824,-1.96201,-0.797623,2.77621,-0.463761,4.17317,-6.81477,1.05773,0.378617,3.3235,-1.06504,12.4228,-0.148957,-0.382335,-0.392945,-6.14332,0.22925,-5.85259,-5.5009,-4.57981,4.03993,107.639,274.336
3.3617,-0.838722,0.952142,12.9206,-5.15048,1.96599,4.82604,25.4631,-15.8262,5.02288,24.1111,-12.6717,13.2407,1.99101,8.27867,-0.760811,10.9213,14.7858,-8.48201,9.45252,-4.73936,-8.92628,2.27482,-1.89684,-0.716309,2.76007,-0.413285,3.60947,-6.99023,0.949445,0.494184,3.33906,-1.11094,11.497,-0.0214909,-0.499839,-0.371881,-6.14217,0.200361,-5.48725,-5.38696,-4.36228,3.94856,107.677,274.368
