SIZE
Head,Truncus,Hip,LeftCollar,LeftUpArm,LeftLowArm,LeftHand,RightCollar,RightUpArm,RightLowArm,RightHand,LeftUpLeg,LeftLowLeg,LeftFoot,RightUpLeg,RightLowLeg,RightFoot
19.12,49.88,22,16.1,28,26,17.9681,16.1,28,26,17.9681,45.062,42.058,18.1277,45.062,42.058,18.1277

MOTION
Frames: 3239
Frame Time: 0.0166667
head-fle-ext,head-rot,head-lat,truncus-fle-ext,truncus-rot,truncus-lat,lshoulder-fle-ext,lshoulder-med-lat,lshoulder-add-abd,rshoulder-fle-ext,rshoulder-med-lat,rshoulder-add-abd,lelbow-fle-ext,lelbow-add-abd,relbow-fle-ext,relbow-add-abd,lforearm-pro-sup,rforearm-pro-sup,lwrist-fle-ext,lwrist-med-lat,lwrist-uln-rad,rwrist-fle-ext,rwrist-med-lat,rwrist-uln-rad,lhip-fle-ext,lhip-med-lat,lhip-add-abd,rhip-fle-ext,rhip-med-lat,rhip-add-abd,lknee-fle-ext,lknee-med-lat,lknee-add-abd,rknee-fle-ext,rknee-med-lat,rknee-add-abd,lankle-fle-ext,lankle-med-lat,lankle-inv-eve,rankle-fle-ext,rankle-med-lat,rankle-inv-eve,COM-X,COM-Y,COM-Z
1.04388,-1.42758,2.06855,6.92049,-5.2148,-0.386184,1.5136,23.6333,-14.3457,-1.02003,23.2496,-14.2271,15.3447,7.2024,18.1635,5.86206,5.7052,6.47003,-4.36346,27.5291,5.54243,-15.8858,18.654,4.4029,-3.07856,-8.95415,-6.08249,-3.45979,-2.49568,-2.92517,-0.0725597,3.41137,0.271563,-3.80374,-11.3182,2.43868,-2.45368,-6.89648,2.13483,3.1843,-4.78041,0.264856,0.939007,107.907,48.6794
1.03129,-1.43637,2.07302,6.9621,-5.2356,-0.395575,1.51033,23.6406,-14.3538,-1.02694,23.2579,-14.2228,15.3693,7.20426,18.1695,5.86114,5.69724,6.46979,-4.35919,27.5261,5.54407,-15.8961,18.6496,4.39425,-3.07478,-8.92466,-6.09363,-3.46782,-2.48869,-2.93375,-0.0591998,3.41384,0.279404,-3.78335,-11.336,2.4498,-2.44772,-6.89933,2.13488,3.18086,-4.79899,0.254819,0.937448,107.908,48.6846
1.01536,-1.44435,2.07905,7.00315,-5.25289,-0.405088,1.50832,23.6564,-14.3648,-1.03125,23.2647,-14.2226,15.3963,7.20551,18.1738,5.86953,5.67909,6.46998,-4.35286,27.5217,5.54552,-15.9139,18.647,4.39197,-3.06862,-8.89754,-6.10356,-3.47372,-2.47069,-2.93635,-0.0465365,3.41693,0.286754,-3.76445,-11.3616,2.45246,-2.44103,-6.90282,2.13534,3.1788,-4.82001,0.248081,0.937156,107.908,48.6915
0.992734,-1.45673,2.08753,7.05279,-5.279,-0.413902,1.5015,23.6784,-14.3712,-1.03955,23.2733,-14.2264,15.4157,7.21154,18.1834,5.8709,5.65723,6.46335,-4.35019,27.5176,5.54436,-15.9277,18.6355,4.38515,-3.06289,-8.85763,-6.11321,-3.48873,-2.46203,-2.93767,-0.0295838,3.42048,0.295551,-3.7519,-11.3937,2.4525,-2.43411,-6.90516,2.13584,3.17953,-4.83827,0.243894,0.939002,107.908,48.7007
0.973991,-1.46621,2.09418,7.10103,-5.3076,-0.422043,1.49267,23.7006,-14.3745,-1.04632,23.2802,-14.2243,15.4312,7.21544,18.1924,5.87489,5.63389,6.45887,-4.35246,27.5148,5.54932,-15.9421,18.6236,4.38052,-3.0545,-8.81499,-6.12218,-3.50704,-2.46313,-2.93386,-0.010418,3.42316,0.304253,-3.74784,-11.4223,2.44682,-2.42739,-6.90763,2.13581,3.18312,-4.85326,0.24182,0.942491,107.908,48.7115
0.960679,-1.47863,2.10132,7.14813,-5.33434,-0.430992,1.48352,23.7303,-14.3854,-1.0516,23.2814,-14.2172,15.4482,7.21927,18.1996,5.87974,5.6052,6.45939,-4.353,27.5128,5.55487,-15.9628,18.6165,4.37908,-3.04102,-8.77075,-6.13103,-3.52789,-2.47532,-2.92748,0.0125354,3.42659,0.313678,-3.75347,-11.4483,2.43811,-2.42107,-6.91035,2.13593,3.1893,-4.86221,0.2407,0.947104,107.908,48.7232
0.965138,-1.4898,2.10337,7.17503,-5.35502,-0.433666,1.47564,23.7519,-14.3935,-1.05549,23.2741,-14.2215,15.4573,7.23181,18.2031,5.88683,5.58437,6.46538,-4.35851,27.5167,5.56199,-15.974,18.6108,4.37808,-3.04464,-8.73217,-6.13137,-3.545,-2.48474,-2.92359,0.0138059,3.42977,0.315399,-3.76181,-11.4748,2.4309,-2.41474,-6.91453,2.13716,3.1952,-4.86671,0.239253,0.952721,107.907,48.7375
0.973988,-1.5007,2.10296,7.1981,-5.37751,-0.434017,1.46519,23.7644,-14.4033,-1.05536,23.2665,-14.2263,15.4646,7.24315,18.2029,5.88879,5.57533,6.4705,-4.36596,27.5215,5.57011,-15.9827,18.6046,4.37566,-3.04732,-8.69366,-6.13198,-3.56334,-2.50477,-2.92213,0.0175215,3.43239,0.318063,-3.77335,-11.4906,2.42779,-2.40956,-6.91682,2.13791,3.20215,-4.87043,0.236223,0.958232,107.906,48.752
0.980235,-1.51031,2.10289,7.20789,-5.39114,-0.434551,1.45473,23.7697,-14.4082,-1.05054,23.2595,-14.236,15.4749,7.24115,18.196,5.89313,5.56566,6.47311,-4.36482,27.5317,5.57517,-15.99,18.608,4.3796,-3.04276,-8.66664,-6.13067,-3.56952,-2.52045,-2.92068,0.0184641,3.43415,0.319662,-3.78575,-11.4962,2.4256,-2.40433,-6.92003,2.1377,3.21035,-4.87771,0.233262,0.963617,107.905,48.7647
0.976359,-1.52688,2.10496,7.21474,-5.39071,-0.439164,1.44844,23.7725,-14.4146,-1.0514,23.2622,-14.2479,15.4822,7.24297,18.1906,5.89478,5.55288,6.4645,-4.37383,27.5349,5.57956,-15.997,18.6105,4.38687,-3.03179,-8.65093,-6.13007,-3.56981,-2.53415,-2.92064,0.0188466,3.43699,0.321342,-3.79968,-11.4962,2.42627,-2.39918,-6.9246,2.13761,3.21899,-4.8824,0.231255,0.968444,107.904,48.7756
