SIZE
Head,Truncus,Hip,LeftCollar,LeftUpArm,LeftLowArm,LeftHand,RightCollar,RightUpArm,RightLowArm,RightHand,LeftUpLeg,LeftLowLeg,LeftFoot,RightUpLeg,RightLowLeg,RightFoot
19.12,49.88,22,16.1,28,26,17.9681,16.1,28,26,17.9681,45.062,42.058,18.1277,45.062,42.058,18.1277

MOTION
Frames: 3054
Frame Time: 0.0166667
head-fle-ext,head-rot,head-lat,truncus-fle-ext,truncus-rot,truncus-lat,lshoulder-fle-ext,lshoulder-med-lat,lshoulder-add-abd,rshoulder-fle-ext,rshoulder-med-lat,rshoulder-add-abd,lelbow-fle-ext,lelbow-add-abd,relbow-fle-ext,relbow-add-abd,lforearm-pro-sup,rforearm-pro-sup,lwrist-fle-ext,lwrist-med-lat,lwrist-uln-rad,rwrist-fle-ext,rwrist-med-lat,rwrist-uln-rad,lhip-fle-ext,lhip-med-lat,lhip-add-abd,rhip-fle-ext,rhip-med-lat,rhip-add-abd,lknee-fle-ext,lknee-med-lat,lknee-add-abd,rknee-fle-ext,rknee-med-lat,rknee-add-abd,lankle-fle-ext,lankle-med-lat,lankle-inv-eve,rankle-fle-ext,rankle-med-lat,rankle-inv-eve,COM-X,COM-Y,COM-Z
35.3524,10.8989,-9.72483,11.5236,-2.96953,6.46709,5.38604,38.6969,-19.0441,8.70899,-10.644,-18.1462,11.548,2.82126,11.9473,-1.38324,-17.0263,18.9361,0.695709,-4.12908,-3.67748,-0.131536,2.28428,1.43279,11.3702,-10.0158,1.12789,17.2706,3.22255,-6.67718,-4.21273,-5.26593,1.5055,0.266066,4.96425,2.35418,4.30273,0.219527,3.0575,-0.832726,-8.45843,0.775604,16.4103,106.461,528.114
35.4717,10.3366,-9.78296,11.2702,-2.9321,6.50785,5.98828,38.7468,-19.2746,8.61825,-11.0048,-18.0562,11.6284,2.75363,12.4455,-1.26434,-17.0794,19.3177,0.461225,-3.90119,-3.59933,0.123747,2.34375,1.32477,11.0745,-10.1393,1.44579,16.9469,2.49478,-6.82842,-4.43247,-4.71134,1.52841,0.10021,4.97566,2.28244,4.34011,0.449309,3.1245,-0.871066,-8.49427,0.73447,16.4991,106.489,527.93
35.6431,9.70934,-9.84669,10.9799,-2.65956,6.48736,6.57166,38.7021,-19.5099,8.556,-11.2331,-18.0147,11.8871,2.66324,13.0576,-1.12031,-17.1608,19.7211,0.303446,-3.78435,-3.41527,0.308873,2.33201,1.42246,10.7962,-10.1745,1.65239,16.5634,1.93943,-6.92626,-4.64373,-4.51619,1.55131,-0.0994337,4.9894,2.19352,4.38104,0.762757,3.22861,-0.936348,-8.4635,0.703547,16.577,106.522,527.752
35.7788,9.25278,-9.9013,10.8476,-2.8176,6.62251,7.19016,38.5507,-19.7911,8.52952,-11.3411,-18.0032,11.8945,2.72524,13.4983,-1.00376,-17.0897,20.027,0.129621,-3.73247,-3.35317,0.486231,2.39068,1.39646,10.4112,-9.74831,1.91369,16.0978,1.15705,-7.13025,-4.85007,-4.4804,1.55544,-0.288867,5.00489,2.10922,4.41426,1.0245,3.35143,-0.992408,-8.43611,0.673993,16.6772,106.554,527.575
35.8117,8.90985,-9.99822,10.7049,-2.9581,6.73356,7.62639,38.4774,-19.9687,8.53791,-11.3921,-17.9939,12.1813,2.74488,13.8243,-0.921886,-17.0154,20.2894,-0.0725268,-3.86706,-3.42881,0.674146,2.48853,1.24303,9.98518,-9.17944,2.19018,15.5839,0.318906,-7.32283,-5.05513,-4.49677,1.52022,-0.490429,5.02166,2.01886,4.44215,1.23733,3.47331,-1.04808,-8.40045,0.632692,16.778,106.598,527.422
35.91,8.51734,-10.0837,10.5052,-2.90946,6.75533,7.98824,38.3649,-20.1442,8.57621,-11.3854,-17.9841,12.6799,2.73096,14.2583,-0.851946,-16.9033,20.593,-0.233873,-4.07808,-3.50209,0.767765,2.47151,1.30027,9.62495,-8.61952,2.42631,15.0768,-0.394189,-7.4523,-5.19773,-4.63941,1.43332,-0.686174,5.02622,1.93636,4.4567,1.45576,3.60938,-1.13014,-8.33908,0.59356,16.8658,106.651,527.281
35.908,8.32744,-10.1711,10.3891,-3.04581,6.85562,8.32921,38.2083,-20.3094,8.65142,-11.3416,-17.9541,13.0702,2.77818,14.5048,-0.806848,-16.6283,20.7937,-0.490056,-4.39152,-3.90472,0.819364,2.45932,1.22626,9.2767,-7.90868,2.73275,14.5259,-1.20017,-7.63835,-5.25044,-4.74392,1.31751,-0.902974,5.03779,1.85626,4.44268,1.58368,3.73277,-1.2017,-8.28668,0.55346,16.9642,106.709,527.148
35.7017,8.4741,-10.2793,10.3925,-3.41712,7.06215,8.47906,38.1789,-20.333,8.75753,-11.2606,-17.9116,13.582,2.75658,14.6217,-0.752661,-16.2623,20.8348,-0.685737,-4.72596,-4.21259,0.869114,2.48607,1.02336,8.91928,-7.12541,3.0996,13.9529,-2.07666,-7.89333,-5.20172,-4.76568,1.18841,-1.11405,5.04904,1.78159,4.36023,1.63576,3.84572,-1.26363,-8.26269,0.514211,17.0686,106.767,527.015
35.4941,8.62092,-10.3861,10.2975,-3.36707,7.0989,8.53669,38.1895,-20.3002,8.79833,-11.2244,-17.8824,14.2383,2.64289,14.7685,-0.711317,-16.0058,20.884,-0.885113,-5.05924,-4.5197,0.87147,2.43318,0.949219,8.73558,-6.75977,3.32166,13.4774,-2.5476,-7.97955,-5.03445,-4.7688,1.04026,-1.34968,5.09364,1.70335,4.21516,1.6604,3.93439,-1.31739,-8.25445,0.485507,17.1294,106.83,526.878
35.3253,8.90235,-10.4454,10.0522,-3.16874,7.04264,8.63755,37.949,-20.2095,8.9199,-11.0666,-17.8568,14.8576,2.55695,14.9121,-0.623068,-15.3089,20.7048,-1.0656,-5.31182,-4.93708,0.879641,2.33119,0.882605,8.63697,-6.55172,3.48857,13.1149,-2.87493,-8.04014,-4.78804,-4.77169,0.916196,-1.55142,5.15931,1.63878,4.04522,1.70691,4.02075,-1.3528,-8.2635,0.466613,17.1781,106.9,526.757
