SIZE
Head,Truncus,Hip,LeftCollar,LeftUpArm,LeftLowArm,LeftHand,RightCollar,RightUpArm,RightLowArm,RightHand,LeftUpLeg,LeftLowLeg,LeftFoot,RightUpLeg,RightLowLeg,RightFoot
19.12,49.88,22,16.1,28,26,17.9681,16.1,28,26,17.9681,45.062,42.058,18.1277,45.062,42.058,18.1277

MOTION
Frames: 2984
Frame Time: 0.0166667
head-fle-ext,head-rot,head-lat,truncus-fle-ext,truncus-rot,truncus-lat,lshoulder-fle-ext,lshoulder-med-lat,lshoulder-add-abd,rshoulder-fle-ext,rshoulder-med-lat,rshoulder-add-abd,lelbow-fle-ext,lelbow-add-abd,relbow-fle-ext,relbow-add-abd,lforearm-pro-sup,rforearm-pro-sup,lwrist-fle-ext,lwrist-med-lat,lwrist-uln-rad,rwrist-fle-ext,rwrist-med-lat,rwrist-uln-rad,lhip-fle-ext,lhip-med-lat,lhip-add-abd,rhip-fle-ext,rhip-med-lat,rhip-add-abd,lknee-fle-ext,lknee-med-lat,lknee-add-abd,rknee-fle-ext,rknee-med-lat,rknee-add-abd,lankle-fle-ext,lankle-med-lat,lankle-inv-eve,rankle-fle-ext,rankle-med-lat,rankle-inv-eve,COM-X,COM-Y,COM-Z
-14.006,21.3769,3.68561,10.6135,4.16368,-0.115109,3.62051,5.29602,-12.6921,3.65196,10.5874,-10.0562,4.22264,-0.0766967,0.333317,-3.92776,6.8176,6.63429,-3.50229,-3.5154,-3.56142,1.48128,-5.87247,-0.550353,1.51465,-6.82196,-7.16337,-0.766059,-3.70809,-0.614712,11.5211,-12.1916,2.5314,0.0801413,-0.704237,-0.262861,-8.5209,-0.170817,2.93458,-1.33575,1.18117,1.28383,49.2082,107.498,233.748
-13.9764,21.3311,3.62148,10.6052,3.98342,-0.0763499,3.61247,5.33639,-12.6124,3.49933,10.1927,-9.72744,4.13638,-0.0169107,-0.0321932,-4.05534,6.73378,6.45945,-3.36233,-3.41307,-3.36872,1.68412,-6.2409,-0.307763,1.27484,-6.95629,-7.08242,-0.846035,-3.64239,-0.639095,11.2584,-12.4384,2.38803,0.132338,-0.701134,-0.264541,-8.41556,0.196061,2.97594,-1.42996,1.16579,1.31967,49.025,107.522,233.744
-13.9963,21.2551,3.52344,10.599,3.80032,0.00378995,3.59905,5.3724,-12.5477,3.27464,9.92539,-9.44779,4.02909,-0.0156235,-0.299667,-4.1655,6.7003,6.20904,-3.17921,-3.13864,-3.1781,1.89963,-6.56996,-0.153561,1.04685,-7.03587,-6.9587,-0.939009,-3.58741,-0.686911,11.0505,-12.3726,2.32155,0.180656,-0.695593,-0.277395,-8.35404,0.202419,2.98376,-1.53529,1.15049,1.36279,48.8382,107.544,233.737
-14.0881,21.0559,3.39571,10.6062,3.66018,0.091062,3.58314,5.39815,-12.5159,2.98579,9.68721,-9.17453,3.95219,-0.0165429,-0.520776,-4.2704,6.7839,5.9312,-2.96094,-2.77666,-2.99799,2.09742,-6.8305,-0.105031,0.813602,-7.06859,-6.80319,-1.03693,-3.54016,-0.74196,10.8161,-12.2868,2.24574,0.214725,-0.69108,-0.265455,-8.28493,0.138816,2.95913,-1.63196,1.13894,1.39981,48.6456,107.564,233.731
-14.231,20.6987,3.25948,10.6394,3.54942,0.19073,3.56453,5.44005,-12.5216,2.70448,9.52051,-8.96391,3.90427,-0.00391717,-0.652891,-4.34524,6.91942,5.69997,-2.81885,-2.46687,-2.85516,2.2611,-7.25853,0.0368163,0.53314,-7.07724,-6.59206,-1.14187,-3.52008,-0.804186,10.508,-12.1892,2.13127,0.241459,-0.686107,-0.267381,-8.19334,0.0441817,2.91086,-1.72956,1.13293,1.43853,48.4613,107.583,233.727
-14.3912,20.3182,3.10153,10.6693,3.46323,0.314581,3.54728,5.50759,-12.5551,2.42729,9.36256,-8.78259,3.85172,-0.0212604,-0.721581,-4.39877,6.99385,5.55889,-2.71244,-2.17571,-2.76151,2.35724,-7.59614,0.0987785,0.273336,-7.10605,-6.3963,-1.22953,-3.51381,-0.874113,10.1393,-12.1696,2.02606,0.266239,-0.679731,-0.280658,-8.01775,0.0255187,2.81535,-1.83686,1.13049,1.48434,48.2828,107.601,233.719
-14.5657,19.9003,2.91032,10.7041,3.3744,0.490042,3.53585,5.58112,-12.6037,2.13996,9.17523,-8.58945,3.83001,-0.0233098,-0.760299,-4.45191,7.03666,5.48902,-2.64435,-1.88138,-2.67203,2.39346,-7.8025,0.0820616,-0.00375583,-7.2111,-6.21369,-1.31207,-3.51572,-0.974271,9.69909,-12.1013,1.98175,0.276143,-0.670811,-0.272011,-7.79627,0.00313263,2.65619,-1.93116,1.13309,1.52668,48.1159,107.619,233.717
-14.7488,19.3807,2.72428,10.731,3.29764,0.683199,3.53979,5.67421,-12.659,1.90558,9.0006,-8.42638,3.82343,-0.00723064,-0.760839,-4.49451,7.03741,5.50126,-2.6729,-1.72152,-2.5904,2.40147,-8.0619,0.139067,-0.269502,-7.38295,-6.01653,-1.36237,-3.52604,-1.08701,9.23436,-11.9914,1.95111,0.285036,-0.664342,-0.272052,-7.55857,-0.0450359,2.4362,-2.02969,1.14194,1.56655,47.969,107.636,233.71
-14.9055,18.9359,2.54082,10.7811,3.21067,0.935876,3.56028,5.76823,-12.7177,1.70321,8.81858,-8.2654,3.79705,-0.0147939,-0.724952,-4.52913,6.94583,5.58261,-2.73658,-1.68679,-2.54345,2.3925,-8.21858,0.15724,-0.501433,-7.57487,-5.80898,-1.41541,-3.53942,-1.24873,8.80328,-11.8878,1.96564,0.298437,-0.656838,-0.283854,-7.30167,-0.141166,2.12623,-2.14335,1.15731,1.6101,47.8445,107.651,233.706
-15.0281,18.5298,2.33299,10.8438,3.11756,1.24859,3.59134,5.83491,-12.7635,1.4861,8.60924,-8.13828,3.78185,-0.0102441,-0.659932,-4.55603,6.8107,5.70385,-2.80868,-1.69672,-2.51864,2.39255,-8.28078,0.113578,-0.670096,-7.79119,-5.54344,-1.4792,-3.53514,-1.44805,8.42623,-11.8406,1.95349,0.304652,-0.64384,-0.276655,-7.03323,-0.205833,1.76687,-2.24923,1.17398,1.64745,47.7294,107.664,233.713
-15.1149,18.0721,2.13056,10.8969,3.04126,1.54388,3.64206,5.84182,-12.7889,1.3049,8.42696,-8.0589,3.76895,-0.00132069,-0.578031,-4.57059,6.68883,5.8298,-2.91407,-1.77769,-2.48954,2.39564,-8.35196,0.0723948,-0.752868,-7.9627,-5.18767,-1.53126,-3.51166,-1.63169,8.15584,-11.8681,1.82529,0.31528,-0.634591,-0.280397,-6.82796,-0.294082,1.39354,-2.36931,1.19407,1.68001,47.6178,107.675,233.735
-15.166,17.7242,1.93221,10.908,2.97758,1.83285,3.71189,5.79154,-12.8022,1.17843,8.32165,-7.94308,3.72263,-0.0300155,-0.458853,-4.5633,6.57842,5.94106,-2.98212,-1.91478,-2.49342,2.4097,-8.38039,0.0282248,-0.701847,-8.08781,-4.81293,-1.55099,-3.45789,-1.80012,8.02562,-12.0302,1.63554,0.327015,-0.627714,-0.299958,-6.67459,-0.360447,0.997481,-2.51545,1.21775,1.71797,47.5015,107.686,233.767
-15.1875,17.4465,1.71323,10.8708,2.90555,2.14113,3.78192,5.69607,-12.803,1.05866,8.25964,-7.84248,3.67067,-0.0520175,-0.249504,-4.50044,6.50996,6.02935,-3.02046,-2.08525,-2.5195,2.3888,-8.35751,0.00925931,-0.495593,-8.15564,-4.39916,-1.53466,-3.39154,-1.98269,8.03354,-12.3141,1.38918,0.328654,-0.612717,-0.297404,-6.56303,-0.363113,0.622451,-2.65278,1.23993,1.7535,47.3812,107.698,233.81
-15.1695,17.1266,1.49944,10.7906,2.84168,2.39932,3.84464,5.55873,-12.7937,0.975015,8.25149,-7.78186,3.60047,-0.0679841,-0.0406758,-4.42667,6.48377,6.09364,-3.05702,-2.23115,-2.53287,2.34574,-8.34362,0.0088253,-0.155229,-8.20135,-4.03161,-1.48526,-3.32956,-2.13791,8.20852,-12.5714,1.1353,0.330663,-0.60254,-0.30881,-6.51946,-0.39121,0.266352,-2.79351,1.264,1.79614,47.2613,107.709,233.865
-15.1286,16.8933,1.30382,10.6686,2.7618,2.63336,3.90104,5.41531,-12.7804,0.930818,8.29585,-7.71214,3.49085,-0.113996,0.179272,-4.347,6.47921,6.15332,-3.05021,-2.34588,-2.51247,2.29435,-8.32468,0.0325999,0.251819,-8.21781,-3.76552,-1.39776,-3.28355,-2.29979,8.52394,-12.7568,0.984132,0.338027,-0.596593,-0.329191,-6.57631,-0.529243,-0.140576,-2.94567,1.29101,1.85236,47.153,107.72,233.928
-15.0759,16.6836,1.12135,10.522,2.68833,2.85535,3.9381,5.30607,-12.7643,0.918316,8.33115,-7.6389,3.35664,-0.151608,0.41584,-4.26469,6.49824,6.23955,-3.02409,-2.43666,-2.48411,2.22177,-8.30235,0.0848539,0.761718,-8.27685,-3.61834,-1.27186,-3.24861,-2.49541,9.00899,-12.809,0.977725,0.343627,-0.585026,-0.326103,-6.71277,-0.729506,-0.550131,-3.07241,1.31419,1.91282,47.0591,107.73,233.993
