SIZE
Head,Truncus,Hip,LeftCollar,LeftUpArm,LeftLowArm,LeftHand,RightCollar,RightUpArm,RightLowArm,RightHand,LeftUpLeg,LeftLowLeg,LeftFoot,RightUpLeg,RightLowLeg,RightFoot
19.12,49.88,22,16.1,28,26,17.9681,16.1,28,26,17.9681,45.062,42.058,18.1277,45.062,42.058,18.1277

MOTION
Frames: 3281
Frame Time: 0.0166667
head-fle-ext,head-rot,head-lat,truncus-fle-ext,truncus-rot,truncus-lat,lshoulder-fle-ext,lshoulder-med-lat,lshoulder-add-abd,rshoulder-fle-ext,rshoulder-med-lat,rshoulder-add-abd,lelbow-fle-ext,lelbow-add-abd,relbow-fle-ext,relbow-add-abd,lforearm-pro-sup,rforearm-pro-sup,lwrist-fle-ext,lwrist-med-lat,lwrist-uln-rad,rwrist-fle-ext,rwrist-med-lat,rwrist-uln-rad,lhip-fle-ext,lhip-med-lat,lhip-add-abd,rhip-fle-ext,rhip-med-lat,rhip-add-abd,lknee-fle-ext,lknee-med-lat,lknee-add-abd,rknee-fle-ext,rknee-med-lat,rknee-add-abd,lankle-fle-ext,lankle-med-lat,lankle-inv-eve,rankle-fle-ext,rankle-med-lat,rankle-inv-eve,COM-X,COM-Y,COM-Z
2.59431,0.814183,3.64638,7.87679,-1.59346,-4.18682,-3.75716,24.7331,-12.9577,-3.92935,20.6251,-11.8167,14.3467,0.924431,13.4066,3.9033,15.2294,10.3826,-4.51802,5.87535,-0.7219,-8.62292,2.72599,2.06963,-2.5339,-4.57112,-7.51312,-5.6535,-7.35217,0.144267,0.0937244,2.13921,0.625721,-1.96414,-10.6044,1.10521,-2.88733,-2.72567,2.3532,0.151527,-9.10023,2.85712,-71.0324,107.966,363.216
2.59679,0.8008,3.63677,7.87905,-1.59349,-4.19288,-3.76322,24.7545,-12.9649,-3.93231,20.6238,-11.8293,14.3512,0.926744,13.4134,3.90417,15.2075,10.3831,-4.51954,5.86462,-0.723584,-8.62496,2.6923,2.04865,-2.52037,-4.57874,-7.52021,-5.64116,-7.36009,0.138221,0.0926315,2.14089,0.627771,-1.96361,-10.589,1.12009,-2.87888,-2.72879,2.35694,0.149253,-9.09885,2.83675,-71.0347,107.964,363.236
2.59926,0.790364,3.62974,7.88133,-1.59391,-4.19679,-3.77825,24.774,-12.9774,-3.92997,20.5961,-11.8241,14.3542,0.929314,13.4175,3.90062,15.1848,10.3932,-4.52028,5.85536,-0.724751,-8.62842,2.68455,2.04879,-2.50917,-4.58154,-7.52487,-5.62595,-7.37562,0.128804,0.0910333,2.14134,0.629355,-1.95713,-10.5738,1.13366,-2.8712,-2.7298,2.36012,0.145709,-9.0957,2.81845,-71.0362,107.962,363.255
2.60093,0.782682,3.62305,7.8831,-1.5961,-4.1997,-3.79264,24.801,-12.9895,-3.92697,20.5654,-11.8166,14.3565,0.932657,13.4186,3.89547,15.1564,10.4076,-4.51946,5.84631,-0.723223,-8.63017,2.67949,2.05242,-2.49227,-4.58327,-7.5303,-5.61016,-7.39289,0.118393,0.0945852,2.14244,0.632989,-1.94782,-10.5591,1.14575,-2.86445,-2.73104,2.36365,0.140674,-9.09216,2.80226,-71.0373,107.96,363.275
2.60102,0.780089,3.61919,7.88539,-1.60061,-4.20843,-3.8131,24.8243,-13.0051,-3.94043,20.5422,-11.8218,14.3578,0.935291,13.4198,3.88874,15.1183,10.4306,-4.51637,5.85747,-0.719549,-8.62925,2.67772,2.06375,-2.4753,-4.58267,-7.54158,-5.5955,-7.41251,0.113733,0.0996946,2.14336,0.636267,-1.9438,-10.5392,1.1611,-2.85924,-2.73304,2.36742,0.14446,-9.09321,2.78422,-71.0393,107.958,363.294
2.60031,0.780508,3.61738,7.88696,-1.60497,-4.21922,-3.8283,24.8249,-13.0188,-3.95288,20.5143,-11.8273,14.3581,0.934667,13.4205,3.87987,15.1023,10.4644,-4.5133,5.86863,-0.715894,-8.62684,2.67308,2.07575,-2.45733,-4.5823,-7.55485,-5.57427,-7.43582,0.10834,0.104025,2.14406,0.638562,-1.93358,-10.5139,1.17939,-2.8548,-2.73412,2.37236,0.147603,-9.09653,2.76479,-71.0407,107.956,363.314
2.5991,0.778166,3.61478,7.88834,-1.6087,-4.23223,-3.84014,24.8146,-13.0333,-3.96783,20.5109,-11.8397,14.3542,0.935779,13.4064,3.87881,15.087,10.4583,-4.51527,5.8803,-0.712436,-8.62121,2.68053,2.07944,-2.45205,-4.57933,-7.56978,-5.56776,-7.44544,0.11707,0.0974405,2.14512,0.638658,-1.93264,-10.5023,1.18773,-2.85084,-2.73478,2.37594,0.150939,-9.1048,2.7538,-71.0422,107.955,363.333
2.59703,0.776647,3.61384,7.88915,-1.61196,-4.24534,-3.84413,24.8153,-13.0393,-3.98329,20.5137,-11.8527,14.3513,0.936867,13.3917,3.87891,15.0748,10.4462,-4.51813,5.89207,-0.708838,-8.61661,2.68534,2.08278,-2.43487,-4.57682,-7.58911,-5.56387,-7.45245,0.127172,0.103383,2.14682,0.642483,-1.93565,-10.4888,1.20095,-2.84827,-2.73596,2.38061,0.157119,-9.11627,2.73967,-71.0423,107.955,363.351
2.59096,0.776341,3.6097,7.88999,-1.61922,-4.26087,-3.84611,24.8111,-13.0443,-3.99874,20.5166,-11.8657,14.3465,0.937665,13.3771,3.879,15.0677,10.4341,-4.526,5.89072,-0.709189,-8.61287,2.68747,2.08838,-2.4236,-4.57229,-7.61428,-5.5541,-7.44536,0.140294,0.104162,2.1479,0.643903,-1.92864,-10.4877,1.21967,-2.84274,-2.73806,2.38346,0.165965,-9.13031,2.72423,-71.043,107.954,363.37
2.58613,0.776587,3.60561,7.89024,-1.62409,-4.27057,-3.84203,24.8105,-13.0458,-3.99774,20.5119,-11.8661,14.3402,0.939412,13.3529,3.88039,15.0641,10.4037,-4.53664,5.86089,-0.716275,-8.60829,2.70302,2.08037,-2.41142,-4.56943,-7.63476,-5.54316,-7.43595,0.147681,0.110665,2.14809,0.647223,-1.91425,-10.491,1.23444,-2.84045,-2.73907,2.38429,0.168302,-9.13971,2.71401,-71.0416,107.955,363.388
