SIZE
Head,Truncus,Hip,LeftCollar,LeftUpArm,LeftLowArm,LeftHand,RightCollar,RightUpArm,RightLowArm,RightHand,LeftUpLeg,LeftLowLeg,LeftFoot,RightUpLeg,RightLowLeg,RightFoot
19.12,49.88,22,16.1,28,26,17.9681,16.1,28,26,17.9681,45.062,42.058,18.1277,45.062,42.058,18.1277

MOTION
Frames: 3579
Frame Time: 0.0166667
head-fle-ext,head-rot,head-lat,truncus-fle-ext,truncus-rot,truncus-lat,lshoulder-fle-ext,lshoulder-med-lat,lshoulder-add-abd,rshoulder-fle-ext,rshoulder-med-lat,rshoulder-add-abd,lelbow-fle-ext,lelbow-add-abd,relbow-fle-ext,relbow-add-abd,lforearm-pro-sup,rforearm-pro-sup,lwrist-fle-ext,lwrist-med-lat,lwrist-uln-rad,rwrist-fle-ext,rwrist-med-lat,rwrist-uln-rad,lhip-fle-ext,lhip-med-lat,lhip-add-abd,rhip-fle-ext,rhip-med-lat,rhip-add-abd,lknee-fle-ext,lknee-med-lat,lknee-add-abd,rknee-fle-ext,rknee-med-lat,rknee-add-abd,lankle-fle-ext,lankle-med-lat,lankle-inv-eve,rankle-fle-ext,rankle-med-lat,rankle-inv-eve,COM-X,COM-Y,COM-Z
6.68402,5.75322,3.34463,2.94128,2.42523,0.010069,5.53421,11.6648,-13.2468,0.72802,14.3488,-17.9521,6.94463,2.43961,5.98264,0.966093,6.21528,5.81817,-2.71923,16.612,-6.72873,-15.114,-1.01608,-4.25009,0.0562008,-12.2661,-3.20628,-2.02743,0.55284,-0.757239,7.20027,-3.71727,2.05755,2.07287,-0.974847,0.435462,-6.22311,-1.31586,1.30456,-4.06407,-0.852011,-0.0287732,45.21,107.871,298.842
6.594,5.21022,3.17669,2.80892,2.57635,-0.201929,5.39239,11.8424,-13.3115,0.708675,14.6245,-18.0158,6.96392,2.51284,6.0188,0.953766,6.15753,5.67541,-2.65055,16.7347,-6.71034,-15.1359,-1.05622,-4.2562,0.416452,-12.4202,-3.44498,-1.85205,0.718273,-0.515418,7.67145,-3.45577,2.11445,2.05218,-0.977132,0.432765,-6.57708,-1.51587,1.26553,-4.0636,-0.849587,-0.0305721,45.2326,107.859,298.729
6.56551,4.75709,2.96972,2.68816,2.74835,-0.363473,5.22946,12.0302,-13.401,0.699265,14.8241,-18.0713,7.07591,2.57514,6.09303,0.946172,6.03475,5.56162,-2.55496,16.9681,-6.69237,-15.1505,-1.11617,-4.26702,0.638369,-12.5698,-3.6659,-1.75124,0.882344,-0.307355,7.99245,-3.29747,2.14775,2.03035,-0.977423,0.432621,-6.82122,-1.59252,1.29213,-4.06838,-0.844415,-0.0322885,45.2642,107.843,298.62
6.4404,4.47804,2.84862,2.73683,2.7368,-0.582045,5.05373,12.2123,-13.5106,0.696902,14.9522,-18.1194,7.21836,2.65404,6.19101,0.93685,5.85501,5.50532,-2.50428,17.2153,-6.73687,-15.1614,-1.19127,-4.29741,0.73525,-12.7085,-3.88974,-1.73481,1.0529,-0.133273,8.20246,-3.28733,2.16557,2.00885,-0.978347,0.429568,-6.97165,-1.53998,1.4179,-4.09336,-0.838093,-0.0380238,45.3234,107.823,298.486
6.31923,4.3083,2.76963,2.81196,2.70575,-0.794585,4.90616,12.351,-13.6159,0.695907,15.0377,-18.16,7.34233,2.73513,6.30692,0.927947,5.71734,5.49376,-2.51591,17.4233,-6.8449,-15.1762,-1.23247,-4.31964,0.75258,-12.8458,-4.10301,-1.76586,1.22422,0.0332298,8.34531,-3.41983,2.14054,1.98632,-0.977019,0.417738,-7.0508,-1.38158,1.65169,-4.13506,-0.830794,-0.042954,45.392,107.799,298.336
6.19461,4.19873,2.73542,2.91357,2.59955,-0.992123,4.75289,12.5088,-13.7441,0.697682,15.059,-18.1854,7.46913,2.83806,6.42292,0.921787,5.55998,5.52551,-2.58797,17.6141,-6.99138,-15.1832,-1.26877,-4.34408,0.691496,-12.9216,-4.30066,-1.83192,1.35263,0.161719,8.39152,-3.65097,2.1237,1.97486,-0.977488,0.414792,-7.04444,-1.15422,1.89002,-4.19494,-0.818602,-0.0565882,45.4792,107.775,298.174
6.07035,4.09121,2.72711,3.01192,2.41606,-1.19034,4.80705,12.3493,-13.7163,0.713971,14.9821,-18.1905,7.57219,2.95562,6.52913,0.919745,5.37423,5.63178,-2.70407,17.745,-7.13704,-15.1971,-1.30596,-4.37981,0.602489,-12.9378,-4.49015,-1.91073,1.41977,0.272384,8.3899,-3.94974,2.10948,1.95172,-0.97619,0.402251,-7.00908,-0.877556,2.11456,-4.25889,-0.802907,-0.0631356,45.5815,107.754,297.992
5.95406,4.05344,2.77316,3.07354,2.18563,-1.3984,4.88905,12.2015,-13.6825,0.730371,14.8614,-18.1953,7.64332,3.06968,6.61377,0.936248,5.17612,5.7619,-2.89433,17.8262,-7.27349,-15.2323,-1.29238,-4.41016,0.552518,-12.9242,-4.65305,-1.98089,1.44435,0.389632,8.39459,-4.26235,2.06544,1.92253,-0.97445,0.385984,-6.97261,-0.60471,2.30108,-4.34401,-0.786874,-0.0793244,45.6937,107.732,297.793
5.97697,3.88767,2.76743,2.9875,2.08772,-1.5336,5.00587,12.0693,-13.6151,0.786605,14.5659,-18.164,7.67708,3.19196,6.67169,0.971659,4.90869,5.97745,-3.16232,17.8991,-7.3948,-15.2876,-1.24063,-4.43667,0.516159,-12.9081,-4.77756,-2.02151,1.4214,0.487372,8.36586,-4.4744,2.03389,1.9092,-0.97287,0.37389,-6.94911,-0.401957,2.41859,-4.43733,-0.766831,-0.0874726,45.8053,107.712,297.598
6.06203,3.71817,2.78858,2.82721,1.96392,-1.69707,5.13605,11.9789,-13.5294,0.87054,14.1103,-18.114,7.67558,3.33369,6.69282,0.995826,4.57556,6.32816,-3.4457,17.9559,-7.4715,-15.3151,-1.22757,-4.4735,0.496496,-12.8934,-4.884,-2.02595,1.36195,0.588186,8.29793,-4.50632,2.02326,1.87439,-0.973747,0.353555,-6.98693,-0.331045,2.4659,-4.52182,-0.743346,-0.0904449,45.9265,107.694,297.386
6.1918,3.58618,2.83192,2.60155,1.84395,-1.86009,5.29585,11.8618,-13.4025,0.976521,13.4959,-18.0438,7.64999,3.18979,6.67982,1.03314,4.86182,6.78393,-3.58124,17.4043,-7.56537,-15.3656,-1.1398,-4.5063,0.527645,-12.8825,-4.95683,-2.01376,1.28231,0.700763,8.24915,-4.44021,1.98851,1.82153,-0.974587,0.3235,-7.08371,-0.329502,2.49912,-4.61903,-0.723011,-0.0972816,46.0512,107.675,297.153
6.41502,3.49991,2.90355,2.33199,1.72695,-2.03301,5.3034,12.0212,-13.3901,1.08025,12.8622,-17.9696,7.58072,3.04971,6.61928,1.09762,5.19883,7.2047,-3.73438,16.9043,-7.60374,-15.3921,-1.02652,-4.53596,0.553074,-12.8806,-5.0263,-1.9896,1.20123,0.797995,8.19104,-4.33353,1.97439,1.80428,-0.975195,0.307037,-7.17946,-0.358748,2.53647,-4.73767,-0.700572,-0.105787,46.1878,107.655,296.913
6.74739,3.44318,2.9967,2.00408,1.59188,-2.21605,5.32605,12.0963,-13.3288,1.19947,12.0846,-17.8672,7.48753,2.85657,6.52989,1.12354,5.59604,7.77966,-3.75735,16.4235,-7.61627,-15.3513,-0.953535,-4.547,0.58063,-12.8691,-5.09989,-1.91095,1.10771,0.859745,8.15356,-4.2728,1.95889,1.81811,-0.97547,0.302557,-7.30589,-0.327855,2.61661,-4.84141,-0.67065,-0.105009,46.3387,107.635,296.659
7.11121,3.42721,3.0883,1.6215,1.43872,-2.38124,5.33816,12.0988,-13.251,1.2826,11.2938,-17.7742,7.41547,2.59788,6.40408,1.15167,6.10822,8.37186,-3.65693,15.979,-7.59423,-15.3037,-0.838725,-4.56304,0.679193,-12.8229,-5.15786,-1.7703,0.989805,0.905964,8.17962,-4.2629,1.9049,1.86499,-0.974176,0.310536,-7.42797,-0.244426,2.72162,-4.96077,-0.641961,-0.111604,46.4975,107.615,296.388
7.56887,3.45143,3.17387,1.22572,1.29202,-2.54565,5.33095,11.9616,-13.1255,1.34071,10.5784,-17.6898,7.38478,2.27322,6.23594,1.21641,6.77491,8.84793,-3.46836,15.5463,-7.5642,-15.2583,-0.679362,-4.57754,0.811776,-12.756,-5.20033,-1.73403,0.879948,0.987084,8.25232,-4.31524,1.83559,1.85278,-0.974957,0.29171,-7.51783,-0.120017,2.79071,-5.10588,-0.611119,-0.125879,46.6666,107.596,296.115
8.16184,3.49574,3.25832,0.776075,1.15788,-2.7372,5.3111,11.6905,-12.9648,1.37505,9.8547,-17.6109,7.37185,2.19545,6.06442,1.26389,6.97273,9.38252,-3.36175,15.7115,-7.48851,-15.176,-0.574335,-4.5532,0.985322,-12.6869,-5.23422,-1.69019,0.771606,1.08034,8.35939,-4.42562,1.7329,1.81739,-0.974933,0.263275,-7.6113,0.059431,2.86918,-5.22928,-0.569335,-0.125175,46.847,107.577,295.835
8.76199,3.54775,3.32002,0.302433,1.03705,-2.89536,5.27976,11.3395,-12.8043,1.39724,9.02598,-17.5258,7.42927,2.04604,5.86767,1.28296,7.26905,10.0683,-3.17466,15.8324,-7.45276,-15.1133,-0.482291,-4.5525,1.22189,-12.607,-5.22023,-1.65448,0.658536,1.18075,8.5411,-4.65469,1.5641,1.75697,-0.975766,0.224725,-7.74175,0.343766,2.90658,-5.37049,-0.526947,-0.134585,47.0317,107.555,295.537
9.45918,3.61305,3.3661,-0.163279,0.953664,-3.04511,5.24332,10.8333,-12.6278,1.40101,8.27975,-17.4563,7.5754,1.90529,5.64111,1.32442,7.71178,10.6499,-3.026,15.9657,-7.41485,-15.0893,-0.383406,-4.56848,1.44913,-12.5347,-5.17175,-1.68714,0.56151,1.28834,8.74294,-4.9348,1.36924,1.69739,-0.978122,0.184479,-7.88054,0.64447,2.84368,-5.54766,-0.474179,-0.153199,47.222,107.531,295.235
10.2948,3.69199,3.40451,-0.649107,0.885565,-3.17989,5.19132,10.2513,-12.4285,1.39887,7.51749,-17.3924,7.74475,1.78776,5.42621,1.34408,8.21588,11.2885,-2.92046,16.0734,-7.40946,-15.0589,-0.363209,-4.5421,1.50419,-12.5003,-5.33545,-1.81556,0.450262,1.38412,8.91498,-5.38739,1.36247,1.55389,-0.978964,0.115615,-8.12329,1.14959,2.77675,-5.70826,-0.398862,-0.176305,47.4292,107.5,294.931
11.0646,3.76229,3.42719,-1.12035,0.788561,-3.25255,5.19355,9.55534,-12.2671,1.40178,6.65901,-17.338,7.95284,1.68837,5.21837,1.35108,8.79115,12.0034,-2.89563,16.1738,-7.45725,-15.0622,-0.335334,-4.53305,1.59018,-12.4012,-5.50653,-1.87523,0.279899,1.40515,9.29595,-5.97327,1.31688,1.48338,-0.975927,0.0786386,-8.51534,1.75737,2.65255,-5.88695,-0.317734,-0.213563,47.6671,107.46,294.586
11.7842,3.83772,3.4333,-1.52473,0.70161,-3.29739,5.24889,8.83986,-12.1501,1.41061,5.89819,-17.3014,8.16177,1.62103,5.00875,1.3827,9.3747,12.5439,-2.9782,16.2018,-7.60398,-15.1001,-0.303739,-4.54587,1.73779,-12.1952,-5.76671,-1.96478,0.0913335,1.39153,9.89252,-6.65512,1.35109,1.43891,-0.972564,0.0538271,-8.93821,2.34593,2.38382,-6.0728,-0.226622,-0.264878,47.9334,107.412,294.222
12.4826,3.93545,3.42485,-1.8899,0.581471,-3.34253,5.35067,8.13838,-12.0734,1.43576,5.17248,-17.2881,8.37976,1.59262,4.84917,1.41753,9.89001,13.0066,-3.07728,16.2129,-7.77481,-15.1335,-0.320265,-4.5193,2.04216,-11.731,-6.16191,-2.0877,-0.13857,1.36757,10.9439,-7.44213,1.45045,1.39483,-0.972763,0.0302164,-9.57421,2.83957,2.14657,-6.26314,-0.117633,-0.320728,48.2291,107.353,293.844
