SIZE
Head,Truncus,Hip,LeftCollar,LeftUpArm,LeftLowArm,LeftHand,RightCollar,RightUpArm,RightLowArm,RightHand,LeftUpLeg,LeftLowLeg,LeftFoot,RightUpLeg,RightLowLeg,RightFoot
19.12,49.88,22,16.1,28,26,17.9681,16.1,28,26,17.9681,45.062,42.058,18.1277,45.062,42.058,18.1277

MOTION
Frames: 2859
Frame Time: 0.0166667
head-fle-ext,head-rot,head-lat,truncus-fle-ext,truncus-rot,truncus-lat,lshoulder-fle-ext,lshoulder-med-lat,lshoulder-add-abd,rshoulder-fle-ext,rshoulder-med-lat,rshoulder-add-abd,lelbow-fle-ext,lelbow-add-abd,relbow-fle-ext,relbow-add-abd,lforearm-pro-sup,rforearm-pro-sup,lwrist-fle-ext,lwrist-med-lat,lwrist-uln-rad,rwrist-fle-ext,rwrist-med-lat,rwrist-uln-rad,lhip-fle-ext,lhip-med-lat,lhip-add-abd,rhip-fle-ext,rhip-med-lat,rhip-add-abd,lknee-fle-ext,lknee-med-lat,lknee-add-abd,rknee-fle-ext,rknee-med-lat,rknee-add-abd,lankle-fle-ext,lankle-med-lat,lankle-inv-eve,rankle-fle-ext,rankle-med-lat,rankle-inv-eve,COM-X,COM-Y,COM-Z
-18.7802,-20.7076,-6.75372,7.22003,3.17772,1.61157,-6.65707,16.6304,-2.5623,-8.26231,12.879,-8.29666,3.05752,1.28633,5.91241,-0.983268,6.82947,5.7727,-4.32983,-15.9384,-6.16145,-5.88035,5.63246,-1.74145,2.22101,-17.8267,-9.66946,-1.88555,-6.11381,-4.41958,11.1695,1.9833,9.08844,-2.99292,-0.54549,0.63154,-13.7988,0.425042,1.47902,-0.382116,-4.28203,1.60178,86.2534,107.626,333.096
-18.7953,-20.8198,-6.68658,6.85166,3.00461,1.26123,-6.66581,16.5911,-2.39756,-8.07865,13.2599,-8.46385,3.93837,1.25093,5.94202,-0.978906,6.73125,5.6815,-4.79208,-16.0449,-6.23298,-5.92774,5.64719,-1.83252,2.13667,-18.0195,-9.56977,-1.59271,-6.29635,-4.13797,10.7964,1.88032,8.76252,-2.93454,-0.529147,0.576021,-14.3412,0.312635,1.58983,-0.479561,-4.23347,1.52004,86.4643,107.601,332.925
-18.8513,-20.8333,-6.571,6.45497,2.84291,0.988949,-6.68645,16.5177,-2.29338,-7.93158,13.668,-8.57811,4.59759,1.25773,6.04291,-0.996032,6.90776,5.57368,-5.15454,-16.1414,-6.51395,-5.96169,5.64777,-1.79535,2.12854,-18.0714,-9.3542,-1.26715,-6.47319,-3.91643,10.4822,1.7061,8.42802,-2.88313,-0.501022,0.482865,-14.5931,0.23735,1.70997,-0.57527,-4.19459,1.45836,86.687,107.586,332.743
-18.8523,-20.8486,-6.70815,6.01886,2.68713,1.02834,-6.76968,16.5888,-2.21503,-7.77791,13.9623,-8.63941,5.29225,1.27879,6.24366,-1.04573,7.04643,5.528,-5.47903,-16.2145,-6.92276,-6.03822,5.57248,-1.74799,2.17869,-18.1138,-9.05694,-0.878409,-6.67045,-3.72365,10.1962,1.55742,8.11657,-2.84075,-0.462498,0.355752,-14.2602,0.307075,1.81017,-0.681321,-4.16171,1.40875,86.8868,107.587,332.536
-18.8426,-20.8928,-6.86621,5.55984,2.55677,1.14994,-6.87968,16.7225,-2.08645,-7.53811,14.041,-8.61274,6.05586,1.20146,6.39023,-1.13246,7.25264,5.57691,-5.69838,-16.2991,-7.13517,-6.13129,5.4263,-1.84306,2.39985,-18.017,-8.79602,-0.473722,-6.84536,-3.63911,10.1363,1.0527,7.8493,-2.79711,-0.458166,0.324861,-13.354,0.781652,1.57874,-0.806413,-4.12862,1.34863,87.0976,107.606,332.322
-18.8267,-20.9531,-7.00525,5.08568,2.38006,1.29539,-7.02585,17.1229,-1.97852,-7.28506,13.8925,-8.53584,6.75806,1.10281,6.67547,-1.19238,7.25911,5.64904,-5.82799,-16.229,-7.36926,-6.23299,5.32531,-1.84298,2.62904,-17.8743,-8.50797,-0.0497223,-7.05395,-3.6208,10.0744,0.529501,7.60404,-2.75299,-0.456866,0.321885,-12.2303,1.25847,1.26918,-0.927175,-4.09836,1.30701,87.3409,107.642,332.112
-18.8132,-21.0375,-7.15506,4.92836,2.306,1.48554,-7.18641,17.8476,-1.93152,-7.09492,13.519,-8.52831,7.49866,0.995962,7.14576,-1.21457,7.03859,5.80889,-5.94942,-16.0389,-7.64286,-6.34954,5.1432,-1.85234,2.74132,-17.2984,-8.50815,0.0419778,-7.14131,-3.68323,10.3981,-0.612473,7.64833,-2.70992,-0.455283,0.328733,-11.1754,1.84855,0.905648,-1.07758,-4.06826,1.25071,87.5841,107.605,331.973
-18.8026,-21.1255,-7.28505,4.80963,2.12662,1.57395,-7.32801,18.7594,-1.89373,-6.88313,13.0069,-8.53286,8.34388,0.860245,7.60184,-1.21299,6.73658,6.01749,-6.04255,-15.9293,-7.68063,-6.53738,4.76415,-2.19646,2.98102,-16.626,-8.67404,0.078536,-7.33322,-3.62925,10.9651,-1.80442,7.80275,-2.65892,-0.454211,0.322156,-10.2523,2.39431,0.386031,-1.23701,-4.03614,1.18043,87.8061,107.554,331.854
-18.8769,-21.3262,-7.1594,4.75534,2.05943,1.32212,-7.44277,19.8721,-1.90812,-6.70186,12.47,-8.60482,9.11434,0.727303,8.11394,-1.1546,6.24711,6.21994,-6.21812,-15.7333,-7.74325,-6.74139,4.3583,-2.49624,3.22889,-16.0071,-8.95347,0.051169,-7.50213,-3.54555,11.6079,-2.90054,8.02388,-2.60242,-0.452301,0.325473,-9.7523,2.80019,-0.18114,-1.3834,-4.00758,1.12177,88.0581,107.485,331.769
-18.9518,-21.5485,-7.05792,4.81047,1.89574,1.00186,-7.54384,21.2906,-1.97453,-6.64421,12.1388,-8.70515,9.91624,0.600424,8.71412,-1.04778,5.54732,6.33214,-6.52133,-15.4819,-7.86873,-7.04716,3.91688,-2.84796,3.53921,-15.4292,-9.38576,-0.0463437,-7.77759,-3.38823,12.4156,-3.62178,8.44953,-2.52495,-0.451304,0.300887,-9.75207,2.72476,-0.581314,-1.52198,-3.98299,1.06507,88.2726,107.397,331.702
